adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count,genres,cast,director,keywords
False,/wubUakLEAAnKeXmuTks5insTKQx.jpg,[27],37169,The Human Centipede (First Sequence),en,The Human Centipede (First Sequence),"During a stopover in Germany in the middle of a carefree road trip through Europe, two American girls find themselves alone at night when their car breaks down in the woods. Searching for help at a nearby villa, they are wooed into the clutches of a deranged retired surgeon, who has a very disturbed vision.",14.3339,/gMtjxIkEi0hnTV5lPHbgeZ4ZpUZ.jpg,2009-10-31,False,False,5.2,2414,,,,
False,,[18],418578,The Quest of the Sex: A Holly Hole,zh,齐天大性II大破盘丝洞,"West, Suen & Chu Keep tracking on their ""Quest of the Sex"". Since Goblin Bone wants to suck west's water, she seduces West. It is not successful. Bone request her friend, Goblin Spider, to help. Nine Eyes Devil, Spider's elder sister, uses her magical eyes to subdue Suen.They kidnap West to the Holly Hole. Suen tries to save West. In respect to obtain the mystical Pin, Suen bears to be insulted by Lo Mo. The Pin is extremely powerful. Suen goes to save West......",14.2092,/zdWZGbFFI6pHk3A1C4XnwD9lyiJ.jpg,2005-08-03,False,False,4.0,1,,,,
False,,"[18, 37]",1699300,Texas Rhapsody,en,Texas Rhapsody,"Texas Rhapsody is a powerful, inspiring film set against the oil fields and open skies of West Texas. Inspired by 3 true stories, it follows lives shaped by immigration, grit, and hope - where music becomes shared language. Written and produced by Sam Pfiester and directed by Taylor Stanley, the film features non-actors playing themselves, striking landscapes, and an unflinching look at humanity.",17.7921,/oJOMsFWKfDwVIbAQszpNYkkaVE2.jpg,2026-01-10,False,False,10.0,1,,,,
False,/rl95VDEP3nsUQmGzE0S1S7y6T0N.jpg,"[10752, 28]",190859,American Sniper,en,American Sniper,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",15.2565,/i1U46OwMc6vlm7OoSUKfqUH615e.jpg,2014-12-25,False,False,7.411,13702,,,,
False,/dIqY8TWochautv2gjyyfX6QGnJu.jpg,"[18, 9648, 28]",1632873,The Bunjo,en,The Bunjo,"The Bunjo, by Grady Behrhorst, is an 8 minute proof of concept film and simply a masterpiece. The film leaves you questioning your religion, your sexuality, reality and the role of the commonwealth in your life. No film that I’ve ever seen has held such philosophical commentary.",16.6537,/76ZG6DgLcWtaTRzbkkEM3vtEqZ5.jpg,2025-12-11,False,False,10.0,1,,,,
False,/9UAcMhSCDJ2OCo5QdPpSERjhMA1.jpg,"[18, 36]",1396,Mirror,ru,Зеркало,"A dying man in his forties recalls his childhood, his mother, the war and personal moments that tell of and juxtapose pivotal moments in Soviet history with daily life.",13.0349,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,1975-03-07,False,False,7.954,1096,,,,
False,/qe4Tp0hURXqiih5AV1kHimXIt3u.jpg,"[28, 80]",414419,Kill Bill: The Whole Bloody Affair,en,Kill Bill: The Whole Bloody Affair,"A former assassin, known simply as The Bride, wakes from a coma four years after her jealous ex-lover Bill attempts to murder her on her wedding day. Fueled by an insatiable desire for revenge, she vows to get even with every person who contributed to the loss of her unborn child, her entire wedding party, and four years of her life.  After devising a hit list, The Bride sets off on her quest, enduring unspeakable injury and unscrupulous enemies.",15.653,/nSOJfWJCdVFZQwXQA7RXn7FIIiY.jpg,2011-03-27,False,False,8.098,1326,,,,
False,/n1ItmvzsDV5yLgDodSCLZpFlsP6.jpg,"[18, 53, 80]",146233,Prisoners,en,Prisoners,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",14.5037,/jsS3a3ep2KyBVmmiwaz3LvK49b1.jpg,2013-09-19,False,False,8.106,13168,,,,
False,/9uddYYTNcLWpzUkl5iw1RUYhLhY.jpg,"[80, 18]",103,Taxi Driver,en,Taxi Driver,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.",13.7196,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,1976-02-09,False,False,8.124,13511,,,,
False,/t2SXZ7KLriaLyf5QT8Iar6fSOGp.jpg,"[10752, 28, 18]",929590,Civil War,en,Civil War,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",14.1151,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,2024-04-10,False,False,6.859,4380,,,,
False,/oAGVaGiS6yJtNYBFN9kPe40ISCv.jpg,"[53, 27]",1428990,This Is Not a Test,en,This Is Not a Test,"Sloane and four classmates take cover in Cortege High to escape a world plagued by the infected. As danger relentlessly pounds on the doors, Sloane begins to see the world through the eyes of those who actually want to live and takes matters into her own hands.",14.3738,/oZqxDDByIei1UVDgw7ZBXJCHHtI.jpg,2026-02-20,False,False,5.433,67,,,,
False,/ikaRI4yMxKOje5SmOlAhOBUnicL.jpg,"[27, 9648]",270303,It Follows,en,It Follows,A young woman is followed by an unknown supernatural force after a sexual encounter.,14.669,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,2015-02-04,False,False,6.584,6959,,,,
False,/uuBYYlbfiYD7ny5VNj46NG14ykR.jpg,"[878, 53, 27]",520763,A Quiet Place Part II,en,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",14.0798,/4q2hz2m8hubgvijz8Ez0T2Os2Yv.jpg,2021-05-21,False,False,7.431,7456,,,,
False,/pnEMDuaZeDXUQPPhhGTo9QMfMeA.jpg,"[10752, 36]",853,Enemy at the Gates,en,Enemy at the Gates,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad in WWII.,13.6809,/9cSoNnB31hGY2mL78VT8mAbz6nR.jpg,2001-02-28,False,False,7.42,4075,,,,
False,/hwPnxzIgQFfXl5zP0Yh8bViCMzf.jpg,"[14, 12, 28]",57158,The Hobbit: The Desolation of Smaug,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",13.9542,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,False,False,7.581,14286,,,,
False,/AcxbOWUbwtIEDisfuhNGHQNfnMK.jpg,"[16, 10751, 35, 878]",11544,Lilo & Stitch,en,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",14.6136,/cFuLvQJPoZpuruAtN3rVnMmLIH8.jpg,2002-06-21,False,False,7.561,7128,,,,
False,/13Nz8EchKRdCgJcKdEoJAnpiVn2.jpg,"[28, 12, 14]",791373,Zack Snyder's Justice League,en,Zack Snyder's Justice League,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",13.9829,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021-03-18,False,False,8.086,10904,,,,
False,/viU23X3BIycUFf6TOlm9c7TxLgM.jpg,[35],8835,Legally Blonde,en,Legally Blonde,"Fashionable sorority queen Elle Woods has it all, but, she wants nothing more than to be Mrs. Warner Huntington III. But he dumps her before heading to Harvard Law School. Elle rallies all of her resources and gets into Harvard, determined to win him back. While there, she figures out that there is more to herself than just good looks.",15.3193,/9ohlMrJHQqKhfUKh7Zr3JQqHNLZ.jpg,2001-07-13,False,False,6.8,4586,,,,
False,/mFCS5OuhPYT79KXu5jl7RqznPR1.jpg,[27],259693,The Conjuring 2,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,14.6433,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,2016-06-08,False,False,7.294,9238,,,,
False,/zPACwR32amTNvzId9qyapCWXYDJ.jpg,"[12, 28]",85,Raiders of the Lost Ark,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",16.1975,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,1981-06-12,False,False,7.925,13719,,,,
False,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,"[28, 878, 35, 10751]",454626,Sonic the Hedgehog,en,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",14.2681,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,2020-02-12,False,False,7.281,10431,,,,
False,/xCh7IKmZ9wIYx1hqVYZPsCb71cv.jpg,"[10749, 18]",1397485,Girls Like Girls,en,Girls Like Girls,"Coley, 17, from rural Oregon, navigates intimacy after her mother's passing. Meeting Sonya sparks new feelings, but self-doubt hinders their connection. Sonya, unfamiliar with dating girls, is uncertain. They learn to embrace emotions.",13.7273,/lFjtAAK5jCPXdcKIgpVJ54Hm0G0.jpg,2026-06-18,False,False,7.167,12,,,,
False,/tJJ737CJujLXw1GlUYd7K4AH3eB.jpg,"[18, 80]",1020047,In the Hand of Dante,en,In the Hand of Dante,"A Vatican priest discovers Dante's original Divine Comedy manuscript. When asked to authenticate it, writer Nick Tosches steals it, while a parallel story follows Dante's quest to create his masterpiece.",12.9638,/nPPIufTBnzEg0d7NoR5RLL1oPra.jpg,2026-06-12,False,False,5.5,37,,,,
False,/auT0H5fFUnPKjHNj0OkQMkxdbl2.jpg,"[28, 12, 878]",47933,Independence Day: Resurgence,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",14.3397,/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,2016-06-22,False,False,5.366,6494,,,,
False,/4NsQl44oXVMiuIM9t7ZsVgYzOkv.jpg,"[53, 9648]",591,The Da Vinci Code,en,The Da Vinci Code,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",14.4111,/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,2006-05-17,False,False,6.731,10121,,,,
False,,[10749],938091,Beauty Salon: Special Service 5,ko,미용실 : 특별한 서비스 5,"Jimin, who runs a hair salon alone in a recession, hears about Min-woo, who comes as a customer one day, and changes his sales strategy to hire a new employee. What are trade secrets?",14.7225,/vksJwa9P7O2otzqRKe8qDRGQYPK.jpg,2021-03-08,False,False,8.0,2,,,,
False,/g1OvTd1eF346vmx8qsJnjaiooZ6.jpg,"[12, 14, 10751]",630,The Wizard of Oz,en,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",14.3038,/uCC3j4pV9eOZwzDUWp2ilbcTf1f.jpg,1939-08-21,False,False,7.584,6146,,,,
False,/lgBZlJ1LHQel5nneNQMoesmvc7l.jpg,"[28, 12, 10752]",1271,300,en,300,"A story very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians.",14.3604,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,2007-03-07,False,False,7.205,14807,,,,
False,/jhM3wgWUrrOkz9r4xwV5cV5RhI4.jpg,[878],17654,District 9,en,District 9,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",14.2175,/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,2009-08-05,False,False,7.473,10407,,,,
False,/xUZ2G8MRGEljqgqLxMJItK4iHfY.jpg,[18],1366,Rocky,en,Rocky,"Rocky Balboa is a Philadelphia club fighter who seems to be going nowhere. But when a stroke of fate puts him in the ring with a world heavyweight champion, Rocky knows that it's his one shot at the big time — a once-in-a-lifetime opportunity to go the distance and come out a winner!",15.1478,/aYtBYWqCdUqcnoodWJdcTG3pFev.jpg,1976-12-03,False,False,7.801,8688,,,,
False,/1jdPUUSy37Wzw3xuc8otI86X2gv.jpg,"[16, 14, 10402, 878]",1575337,Cosmic Princess Kaguya!,ja,超かぐや姫！,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",13.9395,/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,2026-01-22,False,False,8.367,90,,,,
False,/3zvZ699gMW2RhWc0GisIukzq0Ls.jpg,"[14, 12, 28]",284052,Doctor Strange,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",14.8535,/xf8PbyQcR5ucXErmZNzdKR0s8ya.jpg,2016-10-25,False,False,7.422,23522,,,,
False,/iffzIhuLAO38Po6sh1s6ZEVwlNL.jpg,"[28, 80]",24,Kill Bill: Vol. 1,en,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",14.7476,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,2003-10-10,False,False,7.973,19051,,,,
False,/ggC3Brchf4RqPitEh7cROFoeAWn.jpg,"[18, 80]",640,Catch Me If You Can,en,Catch Me If You Can,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",15.2762,/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg,2002-12-16,False,False,8.0,17201,,,,
False,/uYVxuLVZsxnJfXK03YgZSzqiWiQ.jpg,[35],1511057,Roommates,en,Roommates,"When shy college freshman Devon asks cool-girl Celeste to be her roommate, a blossoming friendship quickly spirals into a war of passive aggression.",14.669,/eW1s6omXIfVkTlmKVe9y9Dwwt4u.jpg,2026-04-13,False,False,6.56,134,,,,
False,/zv1xOEQzebKyku349qDZ085FZlO.jpg,"[10752, 10749, 36, 28]",676,Pearl Harbor,en,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",14.6076,/y8A0Cvp8WQmZ3bjbnsL53lY0dsC.jpg,2001-05-21,False,False,6.936,7038,,,,
False,/nLlvuGgR8LtHO7Q1OVgmFQq2dMR.jpg,"[27, 28, 18]",210911,Rigor Mortis,cn,殭屍,"When a former actor moves into an apartment building with the intention of commiting suicide, he is saved by a Taoist priest who used to specialize in hunting Chinese hopping vampires: or Jiāngshī. Elsewhere in the building, a woman turns to a specialist in black magic to bring her husband back to life.",15.1393,/13XrW84O4HBagKQ3mvJTQcVjCVu.jpg,2013-10-23,False,False,6.065,201,,,,
False,/nLlvuGgR8LtHO7Q1OVgmFQq2dMR.jpg,"[27, 28, 18]",210911,Rigor Mortis,cn,殭屍,"When a former actor moves into an apartment building with the intention of commiting suicide, he is saved by a Taoist priest who used to specialize in hunting Chinese hopping vampires: or Jiāngshī. Elsewhere in the building, a woman turns to a specialist in black magic to bring her husband back to life.",15.1393,/13XrW84O4HBagKQ3mvJTQcVjCVu.jpg,2013-10-23,False,False,6.065,201,,,,
